52.0 APEX_CODE,FINEST;APEX_PROFILING,NONE;CALLOUT,NONE;DB,INFO;NBA,NONE;SYSTEM,NONE;VALIDATION,NONE;VISUALFORCE,NONE;WAVE,NONE;WORKFLOW,NONE
				10:32:59.230 (6330378839)|VARIABLE_SCOPE_BEGIN|[19]|validStatusList|List<String>|true|false
				10:32:59.230 (6330407098)|VARIABLE_ASSIGNMENT|[19]|validStatusList|["Awaiting Shipment","Manual Verification  (8 more) ...","Awaiting Fulfillment"]|0x324b0a2e
				10:32:59.230 (6330669467)|CONSTRUCTOR_ENTRY|[49]|01p2v00000U59hK|<init>(Boolean,Case)|OrderTriggerHelper.CaseWrapper
				10:32:59.230 (6330683780)|VARIABLE_SCOPE_BEGIN|[55]|this|OrderTriggerHelper.CaseWrapper|true|false
				10:32:59.230 (6330738117)|VARIABLE_ASSIGNMENT|[55]|this|{}|0x4c889957
				10:32:59.230 (6330750509)|VARIABLE_SCOPE_BEGIN|[55]|createCase|Boolean|false|false
				10:32:59.230 (6330764230)|VARIABLE_ASSIGNMENT|[55]|createCase|false
				10:32:59.230 (6330771877)|VARIABLE_SCOPE_BEGIN|[55]|newCase|Case|true|false
				10:32:59.230 (6330786670)|VARIABLE_ASSIGNMENT|[55]|newCase|null|
				10:32:59.230 (6330856663)|VARIABLE_ASSIGNMENT|[56]|this.createCase|false|0x4c889957
				10:32:59.230 (6330879665)|VARIABLE_ASSIGNMENT|[57]|this.newCase|null|0x4c889957
				10:32:59.230 (6330895967)|CONSTRUCTOR_EXIT|[49]|01p2v00000U59hK|<init>(Boolean,Case)|OrderTriggerHelper.CaseWrapper
			10:32:59.230 (6330919293)|METHOD_EXIT|[8]|01p2v00000U59hK|OrderTriggerHelper.validateIfOrderRequiresToRaiseACase(Order, Map<Id,Order>, List<String>)
			10:32:59.230 (6330928767)|VARIABLE_SCOPE_BEGIN|[8]|validateOrder2Case|OrderTriggerHelper.CaseWrapper|true|false
			10:32:59.230 (6330957118)|VARIABLE_ASSIGNMENT|[8]|validateOrder2Case|{"createCase":false}|0x4c889957
			10:32:59.230 (6331010935)|VARIABLE_SCOPE_BEGIN|[7]|ord|Order|true|false
			10:32:59.230 (6332005668)|VARIABLE_ASSIGNMENT|[7]|ord|{"LastModifiedDate":"2022-01-26T23:33:00.000Z","Age__c":"D : H : M","AccountId":"0011y00000OF2pUAAT","Billing_Name__c":" ","Shipping_Name__c":" ","OrderNumber":"OR-00268741","StatusCode":"Draft","allTransfered__c":0,"Rebate_Display_Amount__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","Rebate_Total_Amount_exc_GST__c":0.00,"Rollup_OrderedTransfered__c":0,"RecordTypeId":"0122v000001Sm0vAAC","Record_Type_Name__c":"BigCommerce","hasFridgeProducts__c":false,"Delivery_price__c":12.50,"isReadyToShip__c":false,"Status":"Awaiting Shipment","Delivery_type__c":"E-Parcel Tracked Ser (4 more) ...","Ready_to_Invoice_Rebate__c":false,"IsDeleted":false,"BC_Order_Link__c":"https://www.naturalc (28 more) ...","Today__c":"2022-01-27T00:00:00.000Z","Rebate_Status__c":"Not Applicable","Contact__c":"0031y00000IXfREAA1","TotalAmount":4.00,"Autonumber__c":"nonTGA_176074","IsReductionOrder":false,"Product_Quantity__c":1,"Total_order_items__c":1,"SystemModstamp":"2022-01-26T23:33:00.000Z","allOrdered__c":0,"GST_on_Rebate__c":0.00,"Customer_Group_Formula__c":"Error","Rebate_Total_Amount__c":0.00,"Total_amount__c":0.00,"CreatedDate":"2022-01-26T23:32:58.000Z","Count_Fridge_Products__c":0,"Pricebook2Id":"01s1y000001ORVVAA4","Id":"8011y000000xWWXAA2","Display_Name__c":" -  Patient1 - 27/01 (30 more) ...","isOrderedTransfered__c":false,"LastModifiedById":"0052v00000fQDGYAA4","EffectiveDate":"2022-01-27T00:00:00.000Z"}|0x26f8e092
			10:32:59.230 (6332066944)|METHOD_ENTRY|[8]|01p2v00000U59hK|OrderTriggerHelper.validateIfOrderRequiresToRaiseACase(Order, Map<Id,Order>, List<String>)
				10:32:59.230 (6332079769)|VARIABLE_SCOPE_BEGIN|[19]|ord|Order|true|false
				10:32:59.230 (6332833709)|VARIABLE_ASSIGNMENT|[19]|ord|{"LastModifiedDate":"2022-01-26T23:33:00.000Z","Age__c":"D : H : M","AccountId":"0011y00000OF2pUAAT","Billing_Name__c":" ","Shipping_Name__c":" ","OrderNumber":"OR-00268741","StatusCode":"Draft","allTransfered__c":0,"Rebate_Display_Amount__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","Rebate_Total_Amount_exc_GST__c":0.00,"Rollup_OrderedTransfered__c":0,"RecordTypeId":"0122v000001Sm0vAAC","Record_Type_Name__c":"BigCommerce","hasFridgeProducts__c":false,"Delivery_price__c":12.50,"isReadyToShip__c":false,"Status":"Awaiting Shipment","Delivery_type__c":"E-Parcel Tracked Ser (4 more) ...","Ready_to_Invoice_Rebate__c":false,"IsDeleted":false,"BC_Order_Link__c":"https://www.naturalc (28 more) ...","Today__c":"2022-01-27T00:00:00.000Z","Rebate_Status__c":"Not Applicable","Contact__c":"0031y00000IXfREAA1","TotalAmount":4.00,"Autonumber__c":"nonTGA_176074","IsReductionOrder":false,"Product_Quantity__c":1,"Total_order_items__c":1,"SystemModstamp":"2022-01-26T23:33:00.000Z","allOrdered__c":0,"GST_on_Rebate__c":0.00,"Customer_Group_Formula__c":"Error","Rebate_Total_Amount__c":0.00,"Total_amount__c":0.00,"CreatedDate":"2022-01-26T23:32:58.000Z","Count_Fridge_Products__c":0,"Pricebook2Id":"01s1y000001ORVVAA4","Id":"8011y000000xWWXAA2","Display_Name__c":" -  Patient1 - 27/01 (30 more) ...","isOrderedTransfered__c":false,"LastModifiedById":"0052v00000fQDGYAA4","EffectiveDate":"2022-01-27T00:00:00.000Z"}|0x26f8e092
				10:32:59.230 (6332865916)|VARIABLE_SCOPE_BEGIN|[19]|oldMap|Map<Id,Order>|true|false
				10:32:59.230 (6335579466)|VARIABLE_ASSIGNMENT|[19]|oldMap|{"8011y000000xWWWAA2":{"LastModifiedDate":"2022-01-26T23:33:00.000Z","Age__c":"D : H : M","AccountId":"0011y00000OF2pUAAT","Billing_Name__c":" ","Shipping_Name__c":" ","OrderNumber":"OR-00268740","StatusCode":"Draft","allTransfered__c":0,"Rebate_Display_Amount__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","Rebate_Total_Amount_exc_GST__c":0.00,"Rollup_OrderedTransfered__c":0,"RecordTypeId":"0122v000001Sm0vAAC","Record_Type_Name__c":"BigCommerce","hasFridgeProducts__c":false,"Delivery_price__c":12.50,"isReadyToShip__c":false,"Status":"Awaiting Fulfillment","Delivery_type__c":"E-Parcel Tracked Ser (4 more) ...","Ready_to_Invoice_Rebate__c":false,"IsDeleted":false,"BC_Order_Link__c":"https://www.naturalc (28 more) ...","Today__c":"2022-01-27T00:00:00.000Z","Rebate_Status__c":"Not Applicable","Contact__c":"0031y00000IXfREAA1","TotalAmount":8.00,"Autonumber__c":"nonTGA_176073","IsReductionOrder":false,"Product_Quantity__c":2,"Total_order_items__c":2,"SystemModstamp":"2022-01-26T23:33:00.000Z","allOrdered__c":0,"GST_on_Rebate__c":0.00,"Customer_Group_Formula__c":"Error","Rebate_Total_Amount__c":0.00,"Total_amount__c":0.00,"CreatedDate":"2022-01-26T23:32:58.000Z","Count_Fridge_Products__c":0,"Pricebook2Id":"01s1y000001ORVVAA4","Id":"8011y000000xWWWAA2","Display_Name__c":" -  Patient1 - 27/01 (33 more) ...","isOrderedTransfered__c":false,"LastModifiedById":"0052v00000fQDGYAA4","EffectiveDate":"2022-01-27T00:00:00.000Z"},"8011y000000xWWXAA2":{"LastModifiedDate":"2022-01-26T23:33:00.000Z","Age__c":"D : H : M","AccountId":"0011y00000OF2pUAAT","Billing_Name__c":" ","Shipping_Name__c":" ","OrderNumber":"OR-00268741","StatusCode":"Draft","allTransfered__c":0,"Rebate_Display_Amount__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","Rebate_Total_Amount_exc_GST__c":0.00,"Rollup_OrderedTransfered__c":0,"RecordTypeId":"0122v000001Sm0vAAC","Record_Type_Name__c":"BigCommerce","hasFridgeProducts__c":false,"Delivery_price__c":12.50,"isReadyToShip__c":false,"Status":"Awaiting Fulfillment","Delivery_type__c":"E-Parcel Tracked Ser (4 more) ...","Ready_to_Invoice_Rebate__c":false,"IsDeleted":false,"BC_Order_Link__c":"https://www.naturalc (28 more) ...","Today__c":"2022-01-27T00:00:00.000Z","Rebate_Status__c":"Not Applicable","Contact__c":"0031y00000IXfREAA1","TotalAmount":4.00,"Autonumber__c":"nonTGA_176074","IsReductionOrder":false,"Product_Quantity__c":1,"Total_order_items__c":1,"SystemModstamp":"2022-01-26T23:33:00.000Z","allOrdered__c":0,"GST_on_Rebate__c":0.00,"Customer_Group_Formula__c":"Error","Rebate_Total_Amount__c":0.00,"Total_amount__c":0.00,"CreatedDate":"2022-01-26T23:32:58.000Z","Count_Fridge_Products__c":0,"Pricebook2Id":"01s1y000001ORVVAA4","Id":"8011y000000xWWXAA2","Display_Name__c":" -  Patient1 - 27/01 (33 more) ...","isOrderedTransfered__c":false,"LastModifiedById":"0052v00000fQDGYAA4","EffectiveDate":"2022-01-27T00:00:00.000Z"},"8011y000000xWWYAA2":{"LastModifiedDate":"2022-01-26T23:33:00.000Z","Age__c":"D : H : M","AccountId":"0011y00000OF2pUAAT","Billing_Name__c":" ","Shipping_Name__c":" ","OrderNumber":"OR-00268742","StatusCode":"Draft","allTransfered__c":0,"Rebate_Display_Amount__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","Rebate_Total_Amount_exc_GST__c":0.00,"Rollup_OrderedTransfered__c":0,"RecordTypeId":"0122v000001Sm0vAAC","Record_Type_Name__c":"BigCommerce","hasFridgeProducts__c":false,"Delivery_price__c":12.50,"isReadyToShip__c":false,"Status":"Awaiting Fulfillment","Delivery_type__c":"E-Parcel Tracked Ser (4 more) ...","Ready_to_Invoice_Rebate__c":false,"IsDeleted":false,"BC_Order_Link__c":"https://www.naturalc (28 more) ...","Today__c":"2022-01-27T00:00:00.000Z","Rebate_Status__c":"Not Applicable","Contact__c":"0031y00000IXfREAA1","TotalAmount":8.00,"Autonumber__c":"nonTGA_176075","IsReductionOrder":false,"Product_Quantity__c":2,"Total_order_items__c":2,"SystemModstamp":"2022-01-26T23:33:00.000Z","allOrdered__c":0,"GST_on_Rebate__c":0.00,"Customer_Group_Formula__c":"Error","Rebate_Total_Amount__c":0.00,"Total_amount__c":0.00,"CreatedDate":"2022-01-26T23:32:58.000Z","Count_Fridge_Products__c":0,"Pricebook2Id":"01s1y000001ORVVAA4","Id":"8011y000000xWWYAA2","Display_Name__c":" -  Patient1 - 27/01 (33 more) ...","isOrderedTransfered__c":false,"LastModifiedById":"0052v00000fQDGYAA4","EffectiveDate":"2022-01-27T00:00:00.000Z"}}|0x15e5ae50
				10:32:59.230 (6335645329)|VARIABLE_SCOPE_BEGIN|[19]|validStatusList|List<String>|true|false
				10:32:59.230 (6335673811)|VARIABLE_ASSIGNMENT|[19]|validStatusList|["Awaiting Shipment","Manual Verification  (8 more) ...","Awaiting Fulfillment"]|0x324b0a2e
				10:32:59.230 (6335902418)|CONSTRUCTOR_ENTRY|[49]|01p2v00000U59hK|<init>(Boolean,Case)|OrderTriggerHelper.CaseWrapper
				10:32:59.230 (6335916558)|VARIABLE_SCOPE_BEGIN|[55]|this|OrderTriggerHelper.CaseWrapper|true|false
				10:32:59.230 (6335959919)|VARIABLE_ASSIGNMENT|[55]|this|{}|0x99b4529
				10:32:59.230 (6335971691)|VARIABLE_SCOPE_BEGIN|[55]|createCase|Boolean|false|false
				10:32:59.230 (6335985738)|VARIABLE_ASSIGNMENT|[55]|createCase|false
				10:32:59.230 (6335993394)|VARIABLE_SCOPE_BEGIN|[55]|newCase|Case|true|false
				10:32:59.230 (6336008029)|VARIABLE_ASSIGNMENT|[55]|newCase|null|
				10:32:59.230 (6336067380)|VARIABLE_ASSIGNMENT|[56]|this.createCase|false|0x99b4529
				10:32:59.230 (6336084527)|VARIABLE_ASSIGNMENT|[57]|this.newCase|null|0x99b4529
				10:32:59.230 (6336098929)|CONSTRUCTOR_EXIT|[49]|01p2v00000U59hK|<init>(Boolean,Case)|OrderTriggerHelper.CaseWrapper
			10:32:59.230 (6336119316)|METHOD_EXIT|[8]|01p2v00000U59hK|OrderTriggerHelper.validateIfOrderRequiresToRaiseACase(Order, Map<Id,Order>, List<String>)
			10:32:59.230 (6336129965)|VARIABLE_SCOPE_BEGIN|[8]|validateOrder2Case|OrderTriggerHelper.CaseWrapper|true|false
			10:32:59.230 (6336153795)|VARIABLE_ASSIGNMENT|[8]|validateOrder2Case|{"createCase":false}|0x99b4529
			10:32:59.230 (6336203393)|VARIABLE_SCOPE_BEGIN|[7]|ord|Order|true|false
			10:32:59.230 (6336969986)|VARIABLE_ASSIGNMENT|[7]|ord|{"LastModifiedDate":"2022-01-26T23:33:00.000Z","Age__c":"D : H : M","AccountId":"0011y00000OF2pUAAT","Billing_Name__c":" ","Shipping_Name__c":" ","OrderNumber":"OR-00268742","StatusCode":"Draft","allTransfered__c":0,"Rebate_Display_Amount__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","Rebate_Total_Amount_exc_GST__c":0.00,"Rollup_OrderedTransfered__c":0,"RecordTypeId":"0122v000001Sm0vAAC","Record_Type_Name__c":"BigCommerce","hasFridgeProducts__c":false,"Delivery_price__c":12.50,"isReadyToShip__c":false,"Status":"Awaiting Shipment","Delivery_type__c":"E-Parcel Tracked Ser (4 more) ...","Ready_to_Invoice_Rebate__c":false,"IsDeleted":false,"BC_Order_Link__c":"https://www.naturalc (28 more) ...","Today__c":"2022-01-27T00:00:00.000Z","Rebate_Status__c":"Not Applicable","Contact__c":"0031y00000IXfREAA1","TotalAmount":8.00,"Autonumber__c":"nonTGA_176075","IsReductionOrder":false,"Product_Quantity__c":2,"Total_order_items__c":2,"SystemModstamp":"2022-01-26T23:33:00.000Z","allOrdered__c":0,"GST_on_Rebate__c":0.00,"Customer_Group_Formula__c":"Error","Rebate_Total_Amount__c":0.00,"Total_amount__c":0.00,"CreatedDate":"2022-01-26T23:32:58.000Z","Count_Fridge_Products__c":0,"Pricebook2Id":"01s1y000001ORVVAA4","Id":"8011y000000xWWYAA2","Display_Name__c":" -  Patient1 - 27/01 (30 more) ...","isOrderedTransfered__c":false,"LastModifiedById":"0052v00000fQDGYAA4","EffectiveDate":"2022-01-27T00:00:00.000Z"}|0x2e4a8a6d
			10:32:59.230 (6337022274)|METHOD_ENTRY|[8]|01p2v00000U59hK|OrderTriggerHelper.validateIfOrderRequiresToRaiseACase(Order, Map<Id,Order>, List<String>)
				10:32:59.230 (6337036655)|VARIABLE_SCOPE_BEGIN|[19]|ord|Order|true|false
				10:32:59.230 (6337759268)|VARIABLE_ASSIGNMENT|[19]|ord|{"LastModifiedDate":"2022-01-26T23:33:00.000Z","Age__c":"D : H : M","AccountId":"0011y00000OF2pUAAT","Billing_Name__c":" ","Shipping_Name__c":" ","OrderNumber":"OR-00268742","StatusCode":"Draft","allTransfered__c":0,"Rebate_Display_Amount__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","Rebate_Total_Amount_exc_GST__c":0.00,"Rollup_OrderedTransfered__c":0,"RecordTypeId":"0122v000001Sm0vAAC","Record_Type_Name__c":"BigCommerce","hasFridgeProducts__c":false,"Delivery_price__c":12.50,"isReadyToShip__c":false,"Status":"Awaiting Shipment","Delivery_type__c":"E-Parcel Tracked Ser (4 more) ...","Ready_to_Invoice_Rebate__c":false,"IsDeleted":false,"BC_Order_Link__c":"https://www.naturalc (28 more) ...","Today__c":"2022-01-27T00:00:00.000Z","Rebate_Status__c":"Not Applicable","Contact__c":"0031y00000IXfREAA1","TotalAmount":8.00,"Autonumber__c":"nonTGA_176075","IsReductionOrder":false,"Product_Quantity__c":2,"Total_order_items__c":2,"SystemModstamp":"2022-01-26T23:33:00.000Z","allOrdered__c":0,"GST_on_Rebate__c":0.00,"Customer_Group_Formula__c":"Error","Rebate_Total_Amount__c":0.00,"Total_amount__c":0.00,"CreatedDate":"2022-01-26T23:32:58.000Z","Count_Fridge_Products__c":0,"Pricebook2Id":"01s1y000001ORVVAA4","Id":"8011y000000xWWYAA2","Display_Name__c":" -  Patient1 - 27/01 (30 more) ...","isOrderedTransfered__c":false,"LastModifiedById":"0052v00000fQDGYAA4","EffectiveDate":"2022-01-27T00:00:00.000Z"}|0x2e4a8a6d
				10:32:59.230 (6337790345)|VARIABLE_SCOPE_BEGIN|[19]|oldMap|Map<Id,Order>|true|false
				10:32:59.230 (6339963352)|VARIABLE_ASSIGNMENT|[19]|oldMap|{"8011y000000xWWWAA2":{"LastModifiedDate":"2022-01-26T23:33:00.000Z","Age__c":"D : H : M","AccountId":"0011y00000OF2pUAAT","Billing_Name__c":" ","Shipping_Name__c":" ","OrderNumber":"OR-00268740","StatusCode":"Draft","allTransfered__c":0,"Rebate_Display_Amount__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","Rebate_Total_Amount_exc_GST__c":0.00,"Rollup_OrderedTransfered__c":0,"RecordTypeId":"0122v000001Sm0vAAC","Record_Type_Name__c":"BigCommerce","hasFridgeProducts__c":false,"Delivery_price__c":12.50,"isReadyToShip__c":false,"Status":"Awaiting Fulfillment","Delivery_type__c":"E-Parcel Tracked Ser (4 more) ...","Ready_to_Invoice_Rebate__c":false,"IsDeleted":false,"BC_Order_Link__c":"https://www.naturalc (28 more) ...","Today__c":"2022-01-27T00:00:00.000Z","Rebate_Status__c":"Not Applicable","Contact__c":"0031y00000IXfREAA1","TotalAmount":8.00,"Autonumber__c":"nonTGA_176073","IsReductionOrder":false,"Product_Quantity__c":2,"Total_order_items__c":2,"SystemModstamp":"2022-01-26T23:33:00.000Z","allOrdered__c":0,"GST_on_Rebate__c":0.00,"Customer_Group_Formula__c":"Error","Rebate_Total_Amount__c":0.00,"Total_amount__c":0.00,"CreatedDate":"2022-01-26T23:32:58.000Z","Count_Fridge_Products__c":0,"Pricebook2Id":"01s1y000001ORVVAA4","Id":"8011y000000xWWWAA2","Display_Name__c":" -  Patient1 - 27/01 (33 more) ...","isOrderedTransfered__c":false,"LastModifiedById":"0052v00000fQDGYAA4","EffectiveDate":"2022-01-27T00:00:00.000Z"},"8011y000000xWWXAA2":{"LastModifiedDate":"2022-01-26T23:33:00.000Z","Age__c":"D : H : M","AccountId":"0011y00000OF2pUAAT","Billing_Name__c":" ","Shipping_Name__c":" ","OrderNumber":"OR-00268741","StatusCode":"Draft","allTransfered__c":0,"Rebate_Display_Amount__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","Rebate_Total_Amount_exc_GST__c":0.00,"Rollup_OrderedTransfered__c":0,"RecordTypeId":"0122v000001Sm0vAAC","Record_Type_Name__c":"BigCommerce","hasFridgeProducts__c":false,"Delivery_price__c":12.50,"isReadyToShip__c":false,"Status":"Awaiting Fulfillment","Delivery_type__c":"E-Parcel Tracked Ser (4 more) ...","Ready_to_Invoice_Rebate__c":false,"IsDeleted":false,"BC_Order_Link__c":"https://www.naturalc (28 more) ...","Today__c":"2022-01-27T00:00:00.000Z","Rebate_Status__c":"Not Applicable","Contact__c":"0031y00000IXfREAA1","TotalAmount":4.00,"Autonumber__c":"nonTGA_176074","IsReductionOrder":false,"Product_Quantity__c":1,"Total_order_items__c":1,"SystemModstamp":"2022-01-26T23:33:00.000Z","allOrdered__c":0,"GST_on_Rebate__c":0.00,"Customer_Group_Formula__c":"Error","Rebate_Total_Amount__c":0.00,"Total_amount__c":0.00,"CreatedDate":"2022-01-26T23:32:58.000Z","Count_Fridge_Products__c":0,"Pricebook2Id":"01s1y000001ORVVAA4","Id":"8011y000000xWWXAA2","Display_Name__c":" -  Patient1 - 27/01 (33 more) ...","isOrderedTransfered__c":false,"LastModifiedById":"0052v00000fQDGYAA4","EffectiveDate":"2022-01-27T00:00:00.000Z"},"8011y000000xWWYAA2":{"LastModifiedDate":"2022-01-26T23:33:00.000Z","Age__c":"D : H : M","AccountId":"0011y00000OF2pUAAT","Billing_Name__c":" ","Shipping_Name__c":" ","OrderNumber":"OR-00268742","StatusCode":"Draft","allTransfered__c":0,"Rebate_Display_Amount__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","Rebate_Total_Amount_exc_GST__c":0.00,"Rollup_OrderedTransfered__c":0,"RecordTypeId":"0122v000001Sm0vAAC","Record_Type_Name__c":"BigCommerce","hasFridgeProducts__c":false,"Delivery_price__c":12.50,"isReadyToShip__c":false,"Status":"Awaiting Fulfillment","Delivery_type__c":"E-Parcel Tracked Ser (4 more) ...","Ready_to_Invoice_Rebate__c":false,"IsDeleted":false,"BC_Order_Link__c":"https://www.naturalc (28 more) ...","Today__c":"2022-01-27T00:00:00.000Z","Rebate_Status__c":"Not Applicable","Contact__c":"0031y00000IXfREAA1","TotalAmount":8.00,"Autonumber__c":"nonTGA_176075","IsReductionOrder":false,"Product_Quantity__c":2,"Total_order_items__c":2,"SystemModstamp":"2022-01-26T23:33:00.000Z","allOrdered__c":0,"GST_on_Rebate__c":0.00,"Customer_Group_Formula__c":"Error","Rebate_Total_Amount__c":0.00,"Total_amount__c":0.00,"CreatedDate":"2022-01-26T23:32:58.000Z","Count_Fridge_Products__c":0,"Pricebook2Id":"01s1y000001ORVVAA4","Id":"8011y000000xWWYAA2","Display_Name__c":" -  Patient1 - 27/01 (33 more) ...","isOrderedTransfered__c":false,"LastModifiedById":"0052v00000fQDGYAA4","EffectiveDate":"2022-01-27T00:00:00.000Z"}}|0x15e5ae50
				10:32:59.230 (6340056950)|VARIABLE_SCOPE_BEGIN|[19]|validStatusList|List<String>|true|false
				10:32:59.230 (6340097075)|VARIABLE_ASSIGNMENT|[19]|validStatusList|["Awaiting Shipment","Manual Verification  (8 more) ...","Awaiting Fulfillment"]|0x324b0a2e
				10:32:59.230 (6340343903)|CONSTRUCTOR_ENTRY|[49]|01p2v00000U59hK|<init>(Boolean,Case)|OrderTriggerHelper.CaseWrapper
				10:32:59.230 (6340359583)|VARIABLE_SCOPE_BEGIN|[55]|this|OrderTriggerHelper.CaseWrapper|true|false
				10:32:59.230 (6340412956)|VARIABLE_ASSIGNMENT|[55]|this|{}|0x2680ecd2
				10:32:59.230 (6340428483)|VARIABLE_SCOPE_BEGIN|[55]|createCase|Boolean|false|false
				10:32:59.230 (6340450409)|VARIABLE_ASSIGNMENT|[55]|createCase|false
				10:32:59.230 (6340457679)|VARIABLE_SCOPE_BEGIN|[55]|newCase|Case|true|false
				10:32:59.230 (6340470297)|VARIABLE_ASSIGNMENT|[55]|newCase|null|
				10:32:59.230 (6340532365)|VARIABLE_ASSIGNMENT|[56]|this.createCase|false|0x2680ecd2
				10:32:59.230 (6340549383)|VARIABLE_ASSIGNMENT|[57]|this.newCase|null|0x2680ecd2
				10:32:59.230 (6340565631)|CONSTRUCTOR_EXIT|[49]|01p2v00000U59hK|<init>(Boolean,Case)|OrderTriggerHelper.CaseWrapper
			10:32:59.230 (6340586690)|METHOD_EXIT|[8]|01p2v00000U59hK|OrderTriggerHelper.validateIfOrderRequiresToRaiseACase(Order, Map<Id,Order>, List<String>)
			10:32:59.230 (6340597035)|VARIABLE_SCOPE_BEGIN|[8]|validateOrder2Case|OrderTriggerHelper.CaseWrapper|true|false
			10:32:59.230 (6340623443)|VARIABLE_ASSIGNMENT|[8]|validateOrder2Case|{"createCase":false}|0x2680ecd2
			10:32:59.230 (6340668837)|VARIABLE_ASSIGNMENT|[7]|ord|null|
		10:32:59.230 (6340703905)|METHOD_EXIT|[4]|01p2v00000U59hK|OrderTriggerHelper.createACaseAfterOrderItemUpdated(Map<Id,Order>, Map<Id,Order>)
	10:32:59.230 (6342696426)|CODE_UNIT_FINISHED|OrderTrigger on Order trigger event AfterUpdate|__sfdc_trigger/OrderTrigger
	10:32:59.230 (6343786021)|CODE_UNIT_STARTED|[EXTERNAL]|Workflow:Order
		10:32:59.430 (6430271235)|CODE_UNIT_STARTED|[EXTERNAL]|01p1y000003W5hZ|InvocableNotifyClinicNewOrder.sendEmailNotification(List<Id>)
			10:32:59.430 (6430498221)|METHOD_ENTRY|[1]|01p1y000003W5hZ|InvocableNotifyClinicNewOrder.InvocableNotifyClinicNewOrder()
			10:32:59.430 (6431238685)|METHOD_EXIT|[1]|InvocableNotifyClinicNewOrder
			10:32:59.430 (6431302826)|VARIABLE_SCOPE_BEGIN|[4]|orderIds|List<Id>|true|false
			10:32:59.430 (6431384849)|VARIABLE_ASSIGNMENT|[4]|orderIds|["8011y000000xWWWAA2","8011y000000xWWXAA2","8011y000000xWWYAA2"]|0x16d6f179
			10:32:59.430 (6431582787)|METHOD_ENTRY|[1]|01p1y000002uJ67|NaturalChemistDebugging.NaturalChemistDebugging()
			10:32:59.430 (6431613718)|METHOD_EXIT|[1]|NaturalChemistDebugging
			10:32:59.430 (6431656516)|METHOD_ENTRY|[5]|01p1y000002uJ67|NaturalChemistDebugging.printDebug(String, Object)
				10:32:59.430 (6431702644)|VARIABLE_SCOPE_BEGIN|[3]|name|String|false|false
				10:32:59.430 (6431728807)|VARIABLE_ASSIGNMENT|[3]|name|"ordersIds from Invoc (24 more) ..."
				10:32:59.430 (6431741005)|VARIABLE_SCOPE_BEGIN|[3]|element|Object|false|false
				10:32:59.430 (6431765364)|VARIABLE_ASSIGNMENT|[3]|element|["8011y000000xWWWAA2","8011y000000xWWXAA2","8011y000000xWWYAA2"]
				10:32:59.430 (6432083376)|EXCEPTION_THROWN|[5]|System.NullPointerException: Attempt to de-reference a null object
				10:32:59.430 (6432223484)|VARIABLE_SCOPE_BEGIN|[9]|e|Exception|true|false
				10:32:59.430 (6432384784)|VARIABLE_ASSIGNMENT|[9]|e|"common.apex.runtime.impl.ExecutionException: Attempt to de-reference a null object"|0x126a3c53
				10:32:59.430 (6432509823)|USER_DEBUG|[10]|DEBUG|Exception: Attempt to de-reference a null object
			10:32:59.430 (6432532615)|METHOD_EXIT|[5]|01p1y000002uJ67|NaturalChemistDebugging.printDebug(String, Object)
		10:32:59.430 (6432849714)|CODE_UNIT_FINISHED|InvocableNotifyClinicNewOrder.sendEmailNotification(List<Id>)
	10:32:59.230 (6435271057)|CODE_UNIT_FINISHED|Workflow:Order
	10:32:59.230 (6436821272)|DML_END|[15]
	10:32:59.230 (6436904109)|METHOD_ENTRY|[16]||System.Test.stopTest()
		10:32:59.230 (6439785056)|CODE_UNIT_STARTED|[EXTERNAL]|01p1y000003W5hZ|InvocableNotifyClinicNewOrder.newOrderWithProductsInActiveScriptsEmailAlert(List<String>)
			10:32:59.230 (6439874828)|VARIABLE_SCOPE_BEGIN|[10]|orderIds|List<String>|true|false
			10:32:59.230 (6439913967)|VARIABLE_ASSIGNMENT|[10]|orderIds|["8011y000000xWWWAA2","8011y000000xWWXAA2","8011y000000xWWYAA2"]|0x16d6f179
			10:32:59.230 (6440761815)|VARIABLE_SCOPE_BEGIN|[11]|orderInformationList|List<InvocableNotifyClinicNewOrder.SendOrderWrapper>|true|false
			10:32:59.230 (6440810216)|VARIABLE_ASSIGNMENT|[11]|orderInformationList|[]|0x6225be7e
