52.0 APEX_CODE,FINEST;APEX_PROFILING,NONE;CALLOUT,NONE;DB,INFO;NBA,NONE;SYSTEM,NONE;VALIDATION,NONE;VISUALFORCE,NONE;WAVE,NONE;WORKFLOW,NONE
				10:34:52.954 (5207176778)|VARIABLE_SCOPE_BEGIN|[5]|customers2CreateInBigCommerceList|List<Contact>|true|false
				10:34:52.954 (5207205285)|VARIABLE_ASSIGNMENT|[5]|customers2CreateInBigCommerceList|[]|0x7884e2eb
				10:34:52.954 (5207287952)|VARIABLE_SCOPE_BEGIN|[7]|customer|Contact|true|false
				10:34:52.954 (5207948464)|VARIABLE_ASSIGNMENT|[7]|customer|{"Student__c":false,"LastModifiedDate":"2022-01-26T23:34:53.000Z","Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2paAAD","Email":"patient@gmail.com","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CiAAI","Record_Type_Display__c":"Patient","Customer_Group__c":"16","Customer_Pricing__c":"Retail","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (19 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00001","SystemModstamp":"2022-01-26T23:34:53.000Z","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"CreatedDate":"2022-01-26T23:34:53.000Z","Id":"0031y00000IXfRQAA1","LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1,"LastModifiedById":"0052v00000fQDGYAA4"}|0x5fcb2b04
				10:34:52.954 (5208089923)|VARIABLE_SCOPE_BEGIN|[7]|customer|Contact|true|false
				10:34:52.954 (5208727143)|VARIABLE_ASSIGNMENT|[7]|customer|{"Student__c":false,"LastModifiedDate":"2022-01-26T23:34:53.000Z","Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2paAAD","Email":"practitioner@gmail.c (2 more) ...","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CjAAI","Record_Type_Display__c":"Practitioner","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (19 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00002","SystemModstamp":"2022-01-26T23:34:53.000Z","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"CreatedDate":"2022-01-26T23:34:53.000Z","Id":"0031y00000IXfRRAA1","LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1,"LastModifiedById":"0052v00000fQDGYAA4"}|0x536c8afe
				10:34:52.954 (5208825809)|VARIABLE_ASSIGNMENT|[7]|customer|null|
			10:34:52.954 (5208860963)|METHOD_EXIT|[15]|01p2v00000U4wnQ|ContactTriggerHelper.createCustomerInBigCommerce(List<Contact>)
		10:34:52.954 (5209899144)|CODE_UNIT_FINISHED|ContactTrigger on Contact trigger event AfterInsert|__sfdc_trigger/ContactTrigger
		10:34:52.954 (5210701160)|CODE_UNIT_STARTED|[EXTERNAL]|Workflow:Contact
			10:34:53.328 (5328778622)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5329397383)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5330187812)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5330381202)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5330469430)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5331073867)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5331201421)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5331525995)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5332061386)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5332125928)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5332175794)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5332210900)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5332432581)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.328 (5332464662)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.336 (5336996535)|CODE_UNIT_STARTED|[EXTERNAL]|01q2v000001lcvz|ContactTrigger on Contact trigger event BeforeUpdate|__sfdc_trigger/ContactTrigger
				10:34:53.336 (5337142401)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
				10:34:53.336 (5337231223)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x79c30997
				10:34:53.336 (5337266425)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
				10:34:53.336 (5337284480)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x79c30997
				10:34:53.336 (5337351120)|VARIABLE_ASSIGNMENT|[8]|ContactTriggerHelper.firstExecution|false
				10:34:53.336 (5337404250)|METHOD_ENTRY|[9]|01p2v00000U4wnQ|ContactTriggerHelper.updateCustomerInBigCommerce(Map<Id,Contact>, Map<Id,Contact>)
					10:34:53.336 (5337416387)|VARIABLE_SCOPE_BEGIN|[33]|newMap|Map<Id,Contact>|true|false
					10:34:53.336 (5339160682)|VARIABLE_ASSIGNMENT|[33]|newMap|{"0031y00000IXfRQAA1":{"Student__c":false,"LastModifiedDate":"2022-01-26T23:34:53.000Z","Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2paAAD","Email":"patient@gmail.com","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CiAAI","Record_Type_Display__c":"Patient","Customer_Group__c":"16","Customer_Pricing__c":"Retail","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (19 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00001","SystemModstamp":"2022-01-26T23:34:53.000Z","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"CreatedDate":"2022-01-26T23:34:53.000Z","Id":"0031y00000IXfRQAA1","LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1,"LastModifiedById":"0052v00000fQDGYAA4"}}|0x2e052767
					10:34:53.336 (5339197333)|VARIABLE_SCOPE_BEGIN|[33]|oldMap|Map<Id,Contact>|true|false
					10:34:53.336 (5340330961)|VARIABLE_ASSIGNMENT|[33]|oldMap|{"0031y00000IXfRQAA1":{"Student__c":false,"LastModifiedDate":"2022-01-26T23:34:53.000Z","Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2paAAD","Email":"patient@gmail.com","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CiAAI","Record_Type_Display__c":"Patient","Customer_Group__c":"16","Customer_Pricing__c":"Retail","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (19 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00001","SystemModstamp":"2022-01-26T23:34:53.000Z","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"CreatedDate":"2022-01-26T23:34:53.000Z","Id":"0031y00000IXfRQAA1","LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1,"LastModifiedById":"0052v00000fQDGYAA4"}}|0x7cb5d3a9
					10:34:53.336 (5340434654)|VARIABLE_SCOPE_BEGIN|[34]|contacts2Update|List<Contact>|true|false
					10:34:53.336 (5340464344)|VARIABLE_ASSIGNMENT|[34]|contacts2Update|[]|0x1cceff62
					10:34:53.336 (5340589522)|VARIABLE_SCOPE_BEGIN|[36]|ct|Contact|true|false
					10:34:53.336 (5341217088)|VARIABLE_ASSIGNMENT|[36]|ct|{"Student__c":false,"LastModifiedDate":"2022-01-26T23:34:53.000Z","Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2paAAD","Email":"patient@gmail.com","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CiAAI","Record_Type_Display__c":"Patient","Customer_Group__c":"16","Customer_Pricing__c":"Retail","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (19 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00001","SystemModstamp":"2022-01-26T23:34:53.000Z","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"CreatedDate":"2022-01-26T23:34:53.000Z","Id":"0031y00000IXfRQAA1","LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1,"LastModifiedById":"0052v00000fQDGYAA4"}|0x7d20c2dd
					10:34:53.336 (5341336093)|VARIABLE_ASSIGNMENT|[36]|ct|null|
				10:34:53.336 (5341370085)|METHOD_EXIT|[9]|01p2v00000U4wnQ|ContactTriggerHelper.updateCustomerInBigCommerce(Map<Id,Contact>, Map<Id,Contact>)
			10:34:53.336 (5342441045)|CODE_UNIT_FINISHED|ContactTrigger on Contact trigger event BeforeUpdate|__sfdc_trigger/ContactTrigger
			10:34:53.345 (5345320838)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Contact:0031y00000IXfRQ
			10:34:53.345 (5345524502)|CODE_UNIT_FINISHED|Validation:Contact:0031y00000IXfRQ
			10:34:53.345 (5345649324)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
			10:34:53.345 (5358810393)|CODE_UNIT_FINISHED|DuplicateDetector
			10:34:53.371 (5371871309)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:34:53.371 (5372430657)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:34:53.371 (5373008142)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:34:53.371 (5373264575)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:34:53.376 (5376584173)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5376856125)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5377521552)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5377587759)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5378087536)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5378217630)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5378499811)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5379000908)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5379069631)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5379136573)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5379181313)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5379205308)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5379461056)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5379614552)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.376 (5379646699)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5414618186)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5414885906)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5415968263)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5416053659)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5416572528)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5416699359)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5416947666)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5417456043)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5417513544)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5417551398)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5417582535)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5417778987)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.414 (5417809857)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.420 (5420940986)|CODE_UNIT_STARTED|[EXTERNAL]|01q2v000001lcvz|ContactTrigger on Contact trigger event BeforeUpdate|__sfdc_trigger/ContactTrigger
				10:34:53.420 (5421095467)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
				10:34:53.420 (5421158525)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4a8d99d3
				10:34:53.420 (5421193278)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
				10:34:53.420 (5421210567)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4a8d99d3
			10:34:53.420 (5423680247)|CODE_UNIT_FINISHED|ContactTrigger on Contact trigger event BeforeUpdate|__sfdc_trigger/ContactTrigger
			10:34:53.429 (5429032134)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Contact:0031y00000IXfRR
			10:34:53.429 (5429258976)|CODE_UNIT_FINISHED|Validation:Contact:0031y00000IXfRR
			10:34:53.429 (5429396258)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
			10:34:53.429 (5443286664)|CODE_UNIT_FINISHED|DuplicateDetector
			10:34:53.458 (5458550595)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:34:53.458 (5458765999)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:34:53.458 (5459374096)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:34:53.458 (5459643474)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:34:53.462 (5462658301)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5462868881)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5463514746)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5463594055)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5464080135)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5464195287)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5464430838)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5464898172)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5464929534)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5464977414)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5465027816)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5465050081)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5465257363)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5465400975)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.462 (5465429559)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5668418446)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5668712292)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5669539688)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5669607044)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5670129824)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5670249836)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5670504682)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5671028303)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5671089054)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5671125559)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5671156629)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5671378682)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.668 (5671411433)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.675 (5675255501)|CODE_UNIT_STARTED|[EXTERNAL]|01q2v000001lcvz|ContactTrigger on Contact trigger event BeforeUpdate|__sfdc_trigger/ContactTrigger
				10:34:53.675 (5675384034)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
				10:34:53.675 (5675445347)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2c524507
				10:34:53.675 (5675486041)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
				10:34:53.675 (5675504662)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x2c524507
			10:34:53.675 (5676566173)|CODE_UNIT_FINISHED|ContactTrigger on Contact trigger event BeforeUpdate|__sfdc_trigger/ContactTrigger
			10:34:53.679 (5679744584)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Contact:0031y00000IXfRQ
			10:34:53.679 (5679987155)|CODE_UNIT_FINISHED|Validation:Contact:0031y00000IXfRQ
			10:34:53.680 (5680115077)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
			10:34:53.680 (5693540083)|CODE_UNIT_FINISHED|DuplicateDetector
			10:34:53.705 (5705703481)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:34:53.705 (5705929579)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:34:53.705 (5706560684)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:34:53.705 (5706825939)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:34:53.709 (5709928648)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5710158352)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5710855351)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5710922549)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5711436644)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5711560126)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5711815530)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5712331059)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5712365648)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5712416781)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5712460623)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5712481634)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5712701597)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5712841142)|ENTERING_MANAGED_PKG|TwilioSF
			10:34:53.709 (5712869173)|ENTERING_MANAGED_PKG|TwilioSF
		10:34:54.211 (6211578626)|CODE_UNIT_FINISHED|Workflow:Contact
		10:34:54.211 (6212840334)|DML_END|[130]
		10:34:54.211 (6213106602)|VARIABLE_ASSIGNMENT|[132]|this.Name|"Email Template Notif (18 more) ..."|0xe4248a7
		10:34:54.211 (6213144200)|VARIABLE_ASSIGNMENT|[132]|this.Value__c|"Notify Clinic About  (9 more) ..."|0xe4248a7
		10:34:54.211 (6213218129)|VARIABLE_ASSIGNMENT|[132]|InvocableNotifyClinicNewOrderTest.emailTemplateNotifyClinicNewOrder|{"Name":"Email Template Notif (18 more) ...","Value__c":"Notify Clinic About  (9 more) ..."}|0xe4248a7
		10:34:54.211 (6213270185)|VARIABLE_ASSIGNMENT|[136]|this.Name|"Valid Status"|0x3ab9a535
		10:34:54.211 (6213298826)|VARIABLE_ASSIGNMENT|[136]|this.Value__c|"Awaiting Shipment,Ma (47 more) ..."|0x3ab9a535
		10:34:54.211 (6213321783)|VARIABLE_ASSIGNMENT|[136]|InvocableNotifyClinicNewOrderTest.getOrderCreationgTimeConditional|{"Name":"Valid Status","Value__c":"Awaiting Shipment,Ma (47 more) ..."}|0x3ab9a535
		10:34:54.211 (6213444721)|DML_BEGIN|[141]|Op:Insert|Type:General_Natural_Chemist__c|Rows:2
		10:34:54.211 (6229579526)|DML_END|[141]
		10:34:54.211 (6229757394)|SYSTEM_METHOD_ENTRY|[1]|Test.Test()
		10:34:54.211 (6229772975)|SYSTEM_METHOD_EXIT|[1]|Test
		10:34:54.211 (6229794486)|METHOD_ENTRY|[144]||System.Test.getStandardPricebookId()
		10:34:54.211 (6230502848)|METHOD_EXIT|[144]||System.Test.getStandardPricebookId()
		10:34:54.211 (6230594538)|VARIABLE_ASSIGNMENT|[143]|this.Id|"01s2v00000K0XPHAA3"|0x2fab0756
		10:34:54.211 (6230637863)|VARIABLE_ASSIGNMENT|[143]|this.Name|"Standard Price Book"|0x2fab0756
		10:34:54.211 (6230670392)|VARIABLE_ASSIGNMENT|[143]|this.IsActive|true|0x2fab0756
		10:34:54.211 (6230736122)|VARIABLE_ASSIGNMENT|[143]|InvocableNotifyClinicNewOrderTest.stdPricebook|{"Id":"01s2v00000K0XPHAA3","Name":"Standard Price Book","IsActive":true}|0x2fab0756
		10:34:54.211 (6230791206)|VARIABLE_ASSIGNMENT|[148]|this.Name|"BigCommerce Standard"|0x6e9f1187
		10:34:54.211 (6230813239)|VARIABLE_ASSIGNMENT|[148]|this.IsActive|true|0x6e9f1187
		10:34:54.211 (6230839287)|VARIABLE_ASSIGNMENT|[148]|InvocableNotifyClinicNewOrderTest.bigCommercePricebook|{"Name":"BigCommerce Standard","IsActive":true}|0x6e9f1187
		10:34:54.211 (6230984611)|DML_BEGIN|[153]|Op:Upsert|Type:Pricebook2|Rows:2
		10:34:54.211 (6273970499)|DML_END|[153]
		10:34:54.211 (6274211898)|VARIABLE_ASSIGNMENT|[155]|this.Name|"Product1"|0x2a15d9f4
		10:34:54.211 (6274248396)|VARIABLE_ASSIGNMENT|[155]|this.ProductCode|"4656"|0x2a15d9f4
		10:34:54.211 (6274285035)|VARIABLE_ASSIGNMENT|[155]|this.BC_ProductID__c|"1234"|0x2a15d9f4
		10:34:54.211 (6274354761)|VARIABLE_ASSIGNMENT|[155]|this.Price__c|10|0x2a15d9f4
		10:34:54.211 (6274394477)|VARIABLE_ASSIGNMENT|[155]|this.Cost_Price__c|5|0x2a15d9f4
		10:34:54.211 (6274420524)|VARIABLE_ASSIGNMENT|[155]|this.IsActive|true|0x2a15d9f4
		10:34:54.211 (6274489714)|VARIABLE_ASSIGNMENT|[155]|InvocableNotifyClinicNewOrderTest.p1|{"Name":"Product1","ProductCode":"4656","BC_ProductID__c":"1234","Price__c":10,"Cost_Price__c":5,"IsActive":true}|0x2a15d9f4
		10:34:54.211 (6274542110)|VARIABLE_ASSIGNMENT|[163]|this.Name|"Product2"|0x6434553a
		10:34:54.211 (6274568731)|VARIABLE_ASSIGNMENT|[163]|this.ProductCode|"456"|0x6434553a
		10:34:54.211 (6274596328)|VARIABLE_ASSIGNMENT|[163]|this.BC_ProductID__c|"1235"|0x6434553a
		10:34:54.211 (6274632975)|VARIABLE_ASSIGNMENT|[163]|this.Price__c|8|0x6434553a
		10:34:54.211 (6274668943)|VARIABLE_ASSIGNMENT|[163]|this.Cost_Price__c|3|0x6434553a
		10:34:54.211 (6274691309)|VARIABLE_ASSIGNMENT|[163]|this.IsActive|true|0x6434553a
		10:34:54.211 (6274721349)|VARIABLE_ASSIGNMENT|[163]|InvocableNotifyClinicNewOrderTest.p2|{"Name":"Product2","ProductCode":"456","BC_ProductID__c":"1235","Price__c":8,"Cost_Price__c":3,"IsActive":true}|0x6434553a
		10:34:54.211 (6274765723)|VARIABLE_ASSIGNMENT|[172]|this.Name|"Product3"|0x163d9827
		10:34:54.211 (6274793887)|VARIABLE_ASSIGNMENT|[172]|this.ProductCode|"456789"|0x163d9827
		10:34:54.211 (6274821143)|VARIABLE_ASSIGNMENT|[172]|this.BC_ProductID__c|"1236"|0x163d9827
		10:34:54.211 (6274857668)|VARIABLE_ASSIGNMENT|[172]|this.Price__c|8|0x163d9827
		10:34:54.211 (6274890973)|VARIABLE_ASSIGNMENT|[172]|this.Cost_Price__c|3|0x163d9827
		10:34:54.211 (6274912767)|VARIABLE_ASSIGNMENT|[172]|this.IsActive|true|0x163d9827
		10:34:54.211 (6274941946)|VARIABLE_ASSIGNMENT|[172]|InvocableNotifyClinicNewOrderTest.p3|{"Name":"Product3","ProductCode":"456789","BC_ProductID__c":"1236","Price__c":8,"Cost_Price__c":3,"IsActive":true}|0x163d9827
		10:34:54.211 (6275076615)|DML_BEGIN|[181]|Op:Insert|Type:Product2|Rows:3
		10:34:54.211 (6294377274)|CODE_UNIT_STARTED|[EXTERNAL]|Workflow:Product2
		10:34:54.211 (6312551381)|CODE_UNIT_FINISHED|Workflow:Product2
		10:34:54.211 (6313732761)|DML_END|[181]
		10:34:54.211 (6313934772)|VARIABLE_ASSIGNMENT|[183]|this.IsActive|true|0x375b3b5e
		10:34:54.211 (6314017394)|VARIABLE_ASSIGNMENT|[183]|this.UnitPrice|10|0x375b3b5e
		10:34:54.211 (6314066846)|VARIABLE_ASSIGNMENT|[183]|this.Product2Id|"01t1y000002jvsDAAQ"|0x375b3b5e
		10:34:54.211 (6314099095)|VARIABLE_ASSIGNMENT|[183]|this.Pricebook2Id|"01s1y000001ORVbAAO"|0x375b3b5e
